[Wed Mar 25 21:36:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:44 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:45 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:47 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:48 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:49 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:50 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:51 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:52 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:53 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:54 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:55 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:56 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:57 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:58 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:36:59 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:00 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:02 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:03 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:04 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:05 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:06 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:07 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:08 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:11 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:12 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:14 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:15 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:15 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:16 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:17 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:18 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:19 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:20 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:21 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:33 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:34 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:35 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:36 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:37 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:38 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:39 2026] R1:25, R2:10, EMER:2 -> GREEN:2
[Wed Mar 25 21:37:40 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:41 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:42 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:43 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:44 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:45 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:46 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:47 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:48 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:49 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:50 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:51 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:55 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:55 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:55 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:55 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:56 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:57 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:58 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:37:59 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:00 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:01 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:02 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:03 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:04 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:05 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:06 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:08 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:08 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:09 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:10 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:11 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:12 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:13 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:14 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:15 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:15 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:16 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:17 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:18 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:19 2026] R1:25, R2:10, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:20 2026] R1:25, R2:10, EMER:1 -> GREEN:1
[Wed Mar 25 21:38:21 2026] R1:25, R2:10, EMER:1 -> GREEN:1
[Wed Mar 25 21:38:22 2026] R1:25, R2:10, EMER:1 -> GREEN:1
[Wed Mar 25 21:38:23 2026] R1:25, R2:10, EMER:1 -> GREEN:1
[Wed Mar 25 21:38:25 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:26 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:27 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:28 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:29 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:30 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:31 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:32 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:33 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:34 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:35 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:36 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:37 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:38 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:39 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:40 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:41 2026] R1:5, R2:3, EMER:2 -> GREEN:2
[Wed Mar 25 21:38:42 2026] R1:5, R2:3, EMER:2 -> GREEN:2
[Wed Mar 25 21:38:43 2026] R1:5, R2:3, EMER:2 -> GREEN:2
[Wed Mar 25 21:38:44 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:45 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:47 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:48 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:49 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:50 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:51 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:52 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:53 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:54 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:55 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:56 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:57 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:58 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:38:59 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:00 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:02 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:03 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:04 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:05 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:06 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:07 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:11 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:12 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:13 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:14 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:15 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:16 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:17 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:18 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:19 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:20 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:21 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:22 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:23 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:24 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:25 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:26 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:27 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:28 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:29 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:30 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:31 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:32 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:33 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:34 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:35 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:36 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:37 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:38 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:39 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:44 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 21:39:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:09:35 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:10:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:44 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:45 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:47 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:48 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:49 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:50 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:51 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:52 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:53 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:54 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:55 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:56 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:57 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:58 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:11:59 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:00 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:02 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:03 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:04 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:05 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:06 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:07 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:08 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:09 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:10 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:11 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:12 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:13 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:14 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:15 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:16 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:17 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:18 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:19 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:20 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:21 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:22 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:23 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:24 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:25 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:26 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:27 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:28 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:29 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:30 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:31 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:32 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:33 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:34 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:35 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:36 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:37 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:38 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:39 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:40 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:41 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:42 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:43 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:44 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:45 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:46 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:47 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:48 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:49 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:50 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:12:51 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:13:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:14:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:15:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:16:01 2026] R1:5, R2:3, EMER:0 -> GREEN:1
[Wed Mar 25 22:18:12 2026] R1:5, R2:3, EMER:0 -> GREEN:1
